src,dst
310384210,312712535
312712535,310384210
312712535,310384211
310384211,312712535
310384211,1789677127
1789677127,310384211
1789677127,310384212
310384212,1789677127
310384212,312709480
312709480,310384212
26343972,4972564308
4972564308,26343972
4972564308,310384488
310384488,4972564308
310384488,4972564666
4972564666,310384488
4972564666,4972564486
4972564486,4972564666
4972564486,310384489
310384489,4972564486
310384489,4972564504
4972564504,310384489
4972564504,7795288083
7795288083,4972564504
1741128423,1741128426
1741128426,1741128423
1741128426,5998710643
5998710643,1741128426
26349125,6574139070
6574139070,26349125
6574139070,310384622
310384622,6574139070
310384622,5061850042
5061850042,310384622
310384630,310384620
310384620,310384630
310384518,310384670
310384670,310384518
1271366322,1271366367
1271366367,1271366322
310385587,1681159220
1681159220,310385587
1681159220,1681159218
1681159218,1681159220
1681159218,310385608
310385608,1681159218
310385608,3102586135
3102586135,310385608
3102586135,1681159219
1681159219,3102586135
1681159219,5062418821
5062418821,1681159219
5062418821,310385636
310385636,5062418821
310385636,310384670
310384670,310385636
26349097,310385671
310385671,26349097
310385671,1271323634
1271323634,310385671
1271323634,5540659570
5540659570,1271323634
5540659570,310385672
310385672,5540659570
310385672,310385723
310385723,310385672
310385723,310385673
310385673,310385723
310385673,310385674
310385674,310385673
310385674,5062788407
5062788407,310385674
5062788407,310384875
310384875,5062788407
310385673,310385702
310385702,310385673
26343904,5540697658
5540697658,26343904
5540697658,5062419234
5062419234,5540697658
5062419234,310385720
310385720,5062419234
310385720,5062419008
5062419008,310385720
5062419008,310385721
310385721,5062419008
310385721,310385722
310385722,310385721
310385723,1271323673
1271323673,310385723
1271323673,1271323605
1271323605,1271323673
1271323605,310385732
310385732,1271323605
271928619,5061063392
5061063392,271928619
5061063392,271928618
271928618,5061063392
310385918,26349121
26349121,310385918
310386142,310386141
310386141,310386142
310386141,5061898043
5061898043,310386141
5061898043,5061898034
5061898034,5061898043
5061898034,310386133
310386133,5061898034
26343764,5061953758
5061953758,26343764
5061953758,5061953757
5061953757,5061953758
5061953757,310386464
310386464,5061953757
310386464,26343766
26343766,310386464
26343766,26343765
26343765,26343766
26343765,5230700681
5230700681,26343765
5230700681,2722116480
2722116480,5230700681
2722116480,271928619
271928619,2722116480
310384492,2350619997
2350619997,310384492
310386464,2660048858
2660048858,310386464
2660048858,7394435980
7394435980,2660048858
26343831,26343832
26343832,26343831
26343832,5061953790
5061953790,26343832
5061953790,26343830
26343830,5061953790
26349092,310386804
310386804,26349092
310386804,310386805
310386805,310386804
310386805,1789677057
1789677057,310386805
1789677057,310386852
310386852,1789677057
310386852,7762652896
7762652896,310386852
7762652896,5069362141
5069362141,7762652896
5069362141,310386853
310386853,5069362141
310386853,5069362040
5069362040,310386853
5069362040,5228742314
5228742314,5069362040
5228742314,5069362207
5069362207,5228742314
5069362207,5069362219
5069362219,5069362207
310384703,1826530931
1826530931,310384703
1826530931,310386950
310386950,1826530931
310386950,310386953
310386953,310386950
310386953,5604763205
5604763205,310386953
5604763205,310386955
310386955,5604763205
310386955,310386957
310386957,310386955
26343835,310387064
310387064,26343835
310387064,310387065
310387065,310387064
310387065,310386962
310386962,310387065
310387101,310387102
310387102,310387101
310387102,1588366027
1588366027,310387102
1588366027,310387103
310387103,1588366027
310386959,5069512362
5069512362,310386959
5069512362,5069511716
5069511716,5069512362
5069511716,310387184
310387184,5069511716
310387184,310384810
310384810,310387184
310384811,310384876
310384876,310384811
310387289,310387332
310387332,310387289
310387332,310387333
310387333,310387332
310387333,310386950
310386950,310387333
310387379,310387378
310387378,310387379
310387378,310387377
310387377,310387378
310387377,5072243195
5072243195,310387377
5072243195,5072243178
5072243178,5072243195
5072243178,310387376
310387376,5072243178
310387376,5072243159
5072243159,310387376
5072243159,1165547266
1165547266,5072243159
1165547266,5072141141
5072141141,1165547266
5072141141,310387375
310387375,5072141141
310387375,310387374
310387374,310387375
310387374,5072140416
5072140416,310387374
5072140416,310387294
310387294,5072140416
310387380,3102881924
3102881924,310387380
3102881924,1789677145
1789677145,3102881924
310384698,310387548
310387548,310384698
310387548,310387549
310387549,310387548
310387549,310387550
310387550,310387549
310387550,5282248932
5282248932,310387550
310387552,310387614
310387614,310387552
310387614,5072243644
5072243644,310387614
5072243644,5072243625
5072243625,5072243644
5072243625,5072243624
5072243624,5072243625
310387614,4795257468
4795257468,310387614
4795257468,5072243723
5072243723,4795257468
5072243723,4580122494
4580122494,5072243723
4580122494,4794847250
4794847250,4580122494
4794847250,310387615
310387615,4794847250
310387615,4580122493
4580122493,310387615
4580122493,1829377551
1829377551,4580122493
1829377551,5075935991
5075935991,1829377551
5075935991,110005514
110005514,5075935991
312708313,9569919427
9569919427,312708313
9569919427,312708368
312708368,9569919427
262555518,251008963
251008963,262555518
131914187,1165547371
1165547371,131914187
1165547371,26363789
26363789,1165547371
26363639,26363810
26363810,26363639
26363810,26363789
26363789,26363810
26363789,7649068031
7649068031,26363789
7649068031,26363726
26363726,7649068031
26363726,131913801
131913801,26363726
271927353,1927150828
1927150828,271927353
26363639,312708914
312708914,26363639
312708914,5226734750
5226734750,312708914
5226734750,1927267438
1927267438,5226734750
1927267438,312708915
312708915,1927267438
312708915,7039526731
7039526731,312708915
7039526731,312708916
312708916,7039526731
312708915,1927272704
1927272704,312708915
1927272704,1165547343
1165547343,1927272704
1165547343,312709083
312709083,1165547343
271927355,5268188916
5268188916,271927355
312709216,1686682290
1686682290,312709216
1686682290,312709219
312709219,1686682290
312709219,5929570124
5929570124,312709219
5929570124,5929582975
5929582975,5929570124
5929582975,312709221
312709221,5929582975
312709221,5241432559
5241432559,312709221
5241432559,5929570119
5929570119,5241432559
5929570119,312709225
312709225,5929570119
312709225,1517542637
1517542637,312709225
1517542637,1976834528
1976834528,1517542637
1976834528,312709271
312709271,1976834528
1517542631,2494360889
2494360889,1517542631
2494360889,1976832320
1976832320,2494360889
1976832320,312709313
312709313,1976832320
312709348,5373738222
5373738222,312709348
5373738222,5602301650
5602301650,5373738222
5602301650,312709349
312709349,5602301650
271927356,5241432575
5241432575,271927356
5241432575,312709412
312709412,5241432575
312709348,312709415
312709415,312709348
312709415,312709416
312709416,312709415
271927355,7725603386
7725603386,271927355
7725603386,1686658077
1686658077,7725603386
1686658077,1686655903
1686655903,1686658077
1686655903,312709477
312709477,1686655903
312709477,312709478
312709478,312709477
312709478,1686682187
1686682187,312709478
1686682187,6658682612
6658682612,1686682187
6658682612,1492536191
1492536191,6658682612
1492536191,5521195504
5521195504,1492536191
5521195504,312709479
312709479,5521195504
312709479,312709480
312709480,312709479
312709482,312709479
312709479,312709482
271927429,312710287
312710287,271927429
312710288,312710920
312710920,312710288
312710920,1789677088
1789677088,312710920
1789677088,312710747
312710747,1789677088
312710747,5640768025
5640768025,312710747
5640768025,5640768023
5640768023,5640768025
5640768023,312710748
312710748,5640768023
26343769,1789677067
1789677067,26343769
1789677067,312710920
312710920,1789677067
312710747,312711007
312711007,312710747
312711525,7126734984
7126734984,312711525
7126734984,312711524
312711524,7126734984
312711524,7126783785
7126783785,312711524
7126783785,310384186
310384186,7126783785
312711522,271927429
271927429,312711522
312711962,312711522
312711522,312711962
26343782,312712201
312712201,26343782
312712201,312711756
312711756,312712201
312711957,1206268669
1206268669,312711957
1206268669,5697643294
5697643294,1206268669
5697643294,1206268631
1206268631,5697643294
1206268631,312712021
312712021,1206268631
26343786,26363762
26363762,26343786
26363762,1163822364
1163822364,26363762
1163822364,310384182
310384182,1163822364
310384182,312713003
312713003,310384182
312713003,5520872860
5520872860,312713003
5520872860,312713004
312713004,5520872860
312712201,312712200
312712200,312712201
312712200,312712198
312712198,312712200
312712198,1206268673
1206268673,312712198
1206268673,312711962
312711962,1206268673
312710287,4971141883
4971141883,312710287
4971141883,1789677059
1789677059,4971141883
1789677059,312712198
312712198,1789677059
312710287,4971142048
4971142048,312710287
4971142048,5228289065
5228289065,4971142048
5228289065,312712433
312712433,5228289065
312712433,312712530
312712530,312712433
312712530,312712538
312712538,312712530
312712538,312712531
312712531,312712538
312712531,312712532
312712532,312712531
312712532,5640768031
5640768031,312712532
5640768031,312712533
312712533,5640768031
312712533,312712433
312712433,312712533
312712532,7603400179
7603400179,312712532
7603400179,5640768030
5640768030,7603400179
5640768030,5640768032
5640768032,5640768030
312712538,7603400174
7603400174,312712538
26363762,312712835
312712835,26363762
312712835,312711523
312711523,312712835
312711523,312711959
312711959,312711523
26363625,1930863228
1930863228,26363625
312713835,312711525
312711525,312713835
312714071,1492546423
1492546423,312714071
1492546423,5250359561
5250359561,1492546423
5250359561,7724822739
7724822739,5250359561
26343982,249092047
249092047,26343982
26343774,312714245
312714245,26343774
312714245,312714246
312714246,312714245
312714246,1492558260
1492558260,312714246
1492558260,7746405578
7746405578,1492558260
7746405578,9301623673
9301623673,7746405578
9301623673,1726452192
1726452192,9301623673
1726452192,312714247
312714247,1726452192
312714252,7626723728
7626723728,312714252
7626723728,1492558258
1492558258,7626723728
1492558258,312714246
312714246,1492558258
312714247,26363711
26363711,312714247
26363711,312714373
312714373,26363711
312714373,312714374
312714374,312714373
2640678549,26343884
26343884,2640678549
26343884,5061727862
5061727862,26343884
5061727862,312714406
312714406,5061727862
312714501,312714505
312714505,312714501
312714505,5238150633
5238150633,312714505
5238150633,312714506
312714506,5238150633
312714506,312714507
312714507,312714506
312714507,26364281
26364281,312714507
312714475,2509830662
2509830662,312714475
2509830662,2509830663
2509830663,2509830662
2509830663,26363768
26363768,2509830663
26363768,2509830664
2509830664,26363768
312714780,6472535089
6472535089,312714780
6472535089,312714805
312714805,6472535089
312714805,3281984947
3281984947,312714805
3281984947,1178980261
1178980261,3281984947
1942971323,1726450635
1726450635,1942971323
1726450635,1594455564
1594455564,1726450635
312716322,2500094097
2500094097,312716322
2500094097,2500094104
2500094104,2500094097
2500094104,312716323
312716323,2500094104
312716734,3101126925
3101126925,312716734
312716734,312716772
312716772,312716734
262555518,310383481
310383481,262555518
310383481,144293090
144293090,310383481
144293090,144294459
144294459,144293090
144294459,315738220
315738220,144294459
315738220,144294461
144294461,315738220
144294461,5666296845
5666296845,144294461
5666296845,5666296843
5666296843,5666296845
5666296843,1167190149
1167190149,5666296843
1167190149,1167190213
1167190213,1167190149
1167190213,144294421
144294421,1167190213
318176136,5221762243
5221762243,318176136
5221762243,5709000728
5709000728,5221762243
5709000728,262555628
262555628,5709000728
262555628,262555629
262555629,262555628
315737911,315738043
315738043,315737911
315738219,5364545430
5364545430,315738219
5364545430,144294461
144294461,5364545430
315738225,1675757218
1675757218,315738225
1675757218,2495524950
2495524950,1675757218
2495524950,315738226
315738226,2495524950
315738225,315738220
315738220,315738225
315738321,2495524935
2495524935,315738321
2495524935,1476999119
1476999119,2495524935
1476999119,315738320
315738320,1476999119
144294459,315738320
315738320,144294459
315738043,9569919436
9569919436,315738043
9569919436,315738044
315738044,9569919436
315738046,2477670965
2477670965,315738046
315739208,1682891218
1682891218,315739208
1682891218,5586848442
5586848442,1682891218
5586848442,1976828508
1976828508,5586848442
1976828508,5190253531
5190253531,1976828508
5190253531,315739215
315739215,5190253531
315739243,5190253532
5190253532,315739243
5190253532,1976829258
1976829258,5190253532
1976829258,315739242
315739242,1976829258
315739242,1682832848
1682832848,315739242
